country,year,nitrous_oxide,co2_emissions,greenhouse_gas_emissions,agricultural_land,total_population,population_growth,renewable_energy_consumption,urban_population,GDP,renewable_electricity
Syrian Arab Republic,2001,,,,,,2.54462854098906,,,,
Syrian Arab Republic,2000,,,,,,2.52399271863257,,,,
Syrian Arab Republic,1999,,,,,,2.5519649909008,,,,
Syrian Arab Republic,1998,,,,,,2.59156464831778,,,,
Syrian Arab Republic,1997,,,,,,2.65080195252649,,,,
Syrian Arab Republic,1996,,,,,,2.72516703897855,,,,
Syrian Arab Republic,1995,,,,,,2.76843681180551,,,,
Syrian Arab Republic,1994,,,,,,2.80841770490007,,,,
Syrian Arab Republic,1993,,,,,,2.85223211959541,,,,
Syrian Arab Republic,1992,,,,,,2.88488732680399,,,,
Syrian Arab Republic,1991,,,,,,2.96382215807541,,,,
Syrian Arab Republic,1990,,,,,,3.0677656184809,,,,
Argentina,2020,,,,,,,9.84,,,
Argentina,2019,,,,,,,10.74,,,
Argentina,2018,,,,,,,10.52,,,
Argentina,2017,,,,,,,10.37,,,
Argentina,2016,,,,,,,9.38,,,
Argentina,2015,,,,,,,9.4,,,
Argentina,2014,,,,,,,9.79,,,
Argentina,2013,,,,,,,8.91,,,
Argentina,2012,,,,,,,8.61,,,
Argentina,2011,,,,,,,8.83,,,
Argentina,2010,,,,,,,8.79,,,
Argentina,2009,,,,,,,8.59,,,
Argentina,2008,,,,,,,7.65,,,
Argentina,2007,,,,,,,7.72,,,
Argentina,2006,,,,,,,9.18,,,
Argentina,2005,,,,,,,9.64,,,
Argentina,2004,,,,,,,9.29,,,
Argentina,2003,,,,,,,10.82,,,
Argentina,2002,,,,,,,11.62,,,
Argentina,2001,,,,,,,11.51,,,
Argentina,2000,,,,,,,9.85,,,
Argentina,1999,,,,,,,8.79,,,
Argentina,1998,,,,,,,9.62,,,
Argentina,1997,,,,,,,9.72,,,
Argentina,1996,,,,,,,8.64,,,
Argentina,1995,,,,,,,10.18,,,
Argentina,1994,,,,,,,9.97,,,
Argentina,1993,,,,,,,9.68,,,
Argentina,1992,,,,,,,9.01,,,
Argentina,1991,,,,,,,8.42,,,
Argentina,1990,,,,,,,8.57,,,
Australia,2020,,,,,,,10.89,,,
Australia,2019,,,,,,,10.06,,,
Australia,2018,,,,,,,9.6,,,
Australia,2017,,,,,,,9.65,,,
Australia,2016,,,,,,,9.36,,,
Australia,2015,,,,,,,9.32,,,
Australia,2014,,,,,,,9.33,,,
Australia,2013,,,,,,,9.22,,,
Australia,2012,,,,,,,8.3,,,
Australia,2011,,,,,,,8.32,,,
Australia,2010,,,,,,,8.16,,,
Australia,2009,,,,,,,7.15,,,
Australia,2008,,,,,,,6.79,,,
Australia,2007,,,,,,,6.95,,,
Australia,2006,,,,,,,6.85,,,
Australia,2005,,,,,,,6.71,,,
Australia,2004,,,,,,,6.68,,,
Australia,2003,,,,,,,7.15,,,
Australia,2002,,,,,,,8.74,,,
Australia,2001,,,,,,,8.37,,,
Australia,2000,,,,,,,8.42,,,
Australia,1999,,,,,,,8.51,,,
Australia,1998,,,,,,,8.6,,,
Australia,1997,,,,,,,9.08,,,
Australia,1996,,,,,,,8.87,,,
Australia,1995,,,,,,,8.22,,,
Australia,1994,,,,,,,8.26,,,
Australia,1993,,,,,,,8.62,,,
Australia,1992,,,,,,,7.52,,,
Australia,1991,,,,,,,8.25,,,
Australia,1990,,,,,,,8.01,,,
"Congo, Rep.",2020,,,,,,,71.88,,,
"Congo, Rep.",2019,,,,,,,69.97,,,
"Congo, Rep.",2018,,,,,,,70.51,,,
"Congo, Rep.",2017,,,,,,,69.75,,,
"Congo, Rep.",2016,,,,,,,67.63,,,
"Congo, Rep.",2015,,,,,,,64.15,,,
"Congo, Rep.",2014,,,,,,,62.27,,,
"Congo, Rep.",2013,,,,,,,62.51,,,
"Congo, Rep.",2012,,,,,,,65.3,,,
"Congo, Rep.",2011,,,,,,,64.62,,,
"Congo, Rep.",2010,,,,,,,54.8,,,
"Congo, Rep.",2009,,,,,,,56.03,,,
"Congo, Rep.",2008,,,,,,,56.86,,,
"Congo, Rep.",2007,,,,,,,60.34,,,
"Congo, Rep.",2006,,,,,,,69.42,,,
"Congo, Rep.",2005,,,,,,,63.11,,,
"Congo, Rep.",2004,,,,,,,63.03,,,
"Congo, Rep.",2003,,,,,,,61.99,,,
"Congo, Rep.",2002,,,,,,,68.53,,,
"Congo, Rep.",2001,,,,,,,61.18,,,
"Congo, Rep.",2000,,,,,,,64.86,,,
"Congo, Rep.",1999,,,,,,,76.96,,,
"Congo, Rep.",1998,,,,,,,79.74,,,
"Congo, Rep.",1997,,,,,,,80.16,,,
"Congo, Rep.",1996,,,,,,,75.41,,,
"Congo, Rep.",1995,,,,,,,69.8,,,
"Congo, Rep.",1994,,,,,,,76.47,,,
"Congo, Rep.",1993,,,,,,,68.42,,,
"Congo, Rep.",1992,,,,,,,67.61,,,
"Congo, Rep.",1991,,,,,,,64.57,,,
"Congo, Rep.",1990,,,,,,,65.42,,,
Colombia,2020,,,,,,,31.31,,,
Colombia,2019,,,,,,,31.5,,,
Colombia,2018,,,,,,,30.57,,,
Colombia,2017,,,,,,,32.38,,,
Colombia,2016,,,,,,,30.6,,,
Colombia,2015,,,,,,,31.46,,,
Colombia,2014,,,,,,,32.22,,,
Colombia,2013,,,,,,,32.13,,,
Colombia,2012,,,,,,,28.8,,,
Colombia,2011,,,,,,,28.74,,,
Colombia,2010,,,,,,,29.63,,,
Colombia,2009,,,,,,,30.78,,,
Colombia,2008,,,,,,,29.85,,,
Colombia,2007,,,,,,,30.3,,,
Colombia,2006,,,,,,,29.58,,,
Colombia,2005,,,,,,,28.94,,,
Colombia,2004,,,,,,,29.04,,,
Colombia,2003,,,,,,,30.55,,,
Colombia,2002,,,,,,,28.63,,,
Colombia,2001,,,,,,,27.08,,,
Colombia,2000,,,,,,,27.85,,,
Colombia,1999,,,,,,,28.99,,,
Colombia,1998,,,,,,,25.82,,,
Colombia,1997,,,,,,,25.67,,,
Colombia,1996,,,,,,,33.62,,,
Colombia,1995,,,,,,,33.54,,,
Colombia,1994,,,,,,,33.77,,,
Colombia,1993,,,,,,,33.01,,,
Colombia,1992,,,,,,,33.07,,,
Colombia,1991,,,,,,,36.82,,,
Colombia,1990,,,,,,,38.06,,,
Dominican Republic,2020,,,,,,,16.69,,,
Dominican Republic,2019,,,,,,,14.89,,,
Dominican Republic,2018,,,,,,,15.95,,,
Dominican Republic,2017,,,,,,,16.87,,,
Dominican Republic,2016,,,,,,,15.31,,,
Dominican Republic,2015,,,,,,,14.88,,,
Dominican Republic,2014,,,,,,,17.28,,,
Dominican Republic,2013,,,,,,,16.55,,,
Dominican Republic,2012,,,,,,,16.48,,,
Dominican Republic,2011,,,,,,,16.75,,,
Dominican Republic,2010,,,,,,,16.91,,,
Dominican Republic,2009,,,,,,,17.34,,,
Dominican Republic,2008,,,,,,,17.68,,,
Dominican Republic,2007,,,,,,,17.89,,,
Dominican Republic,2006,,,,,,,17.98,,,
Dominican Republic,2005,,,,,,,19.44,,,
Dominican Republic,2004,,,,,,,20.67,,,
Dominican Republic,2003,,,,,,,18.94,,,
Dominican Republic,2002,,,,,,,17.94,,,
Dominican Republic,2001,,,,,,,18.89,,,
Dominican Republic,2000,,,,,,,19.11,,,
Dominican Republic,1999,,,,,,,19.9,,,
Dominican Republic,1998,,,,,,,20.43,,,
Dominican Republic,1997,,,,,,,18.25,,,
Dominican Republic,1996,,,,,,,20.31,,,
Dominican Republic,1995,,,,,,,22.34,,,
Dominican Republic,1994,,,,,,,24.44,,,
Dominican Republic,1993,,,,,,,26.85,,,
Dominican Republic,1992,,,,,,,25.36,,,
Dominican Republic,1991,,,,,,,28.17,,,
Dominican Republic,1990,,,,,,,28.02,,,
Haiti,2020,,,,,,,76.31,,,
Haiti,2019,,,,,,,76.37,,,
Haiti,2018,,,,,,,76.25,,,
Haiti,2017,,,,,,,76.17,,,
Haiti,2016,,,,,,,76.13,,,
Haiti,2015,,,,,,,76.12,,,
Haiti,2014,,,,,,,77.77,,,
Haiti,2013,,,,,,,80.39,,,
Haiti,2012,,,,,,,82.19,,,
Haiti,2011,,,,,,,79.01,,,
Haiti,2010,,,,,,,78.99,,,
Haiti,2009,,,,,,,80.33,,,
Haiti,2008,,,,,,,79.64,,,
Haiti,2007,,,,,,,79.26,,,
Haiti,2006,,,,,,,81.37,,,
Haiti,2005,,,,,,,81.11,,,
Haiti,2004,,,,,,,81.11,,,
Haiti,2003,,,,,,,79.02,,,
Haiti,2002,,,,,,,79.08,,,
Haiti,2001,,,,,,,80.88,,,
Haiti,2000,,,,,,,80.85,,,
Haiti,1999,,,,,,,82.04,,,
Haiti,1998,,,,,,,83.34,,,
Haiti,1997,,,,,,,84.56,,,
Haiti,1996,,,,,,,86.01,,,
Haiti,1995,,,,,,,86.99,,,
Haiti,1994,,,,,,,96.69,,,
Haiti,1993,,,,,,,89.4,,,
Haiti,1992,,,,,,,87.7,,,
Haiti,1991,,,,,,,87.54,,,
Haiti,1990,,,,,,,87.16,,,
St. Lucia,2020,,,,,,,9.96,,,
St. Lucia,2019,,,,,,,10.02,,,
St. Lucia,2018,,,,,,,10.22,,,
St. Lucia,2017,,,,,,,10.22,,,
St. Lucia,2016,,,,,,,11.17,,,
St. Lucia,2015,,,,,,,11.52,,,
St. Lucia,2014,,,,,,,11.72,,,
St. Lucia,2013,,,,,,,12.1,,,
St. Lucia,2012,,,,,,,12.39,,,
St. Lucia,2011,,,,,,,12.93,,,
St. Lucia,2010,,,,,,,13.22,,,
St. Lucia,2009,,,,,,,15.08,,,
St. Lucia,2008,,,,,,,15.53,,,
St. Lucia,2007,,,,,,,16.26,,,
St. Lucia,2006,,,,,,,16.94,,,
St. Lucia,2005,,,,,,,18.44,,,
St. Lucia,2004,,,,,,,18.43,,,
St. Lucia,2003,,,,,,,20.02,,,
St. Lucia,2002,,,,,,,21.73,,,
St. Lucia,2001,,,,,,,22.23,,,
St. Lucia,2000,,,,,,,24.05,,,
St. Lucia,1999,,,,,,,24.01,,,
St. Lucia,1998,,,,,,,25.14,,,
St. Lucia,1997,,,,,,,27.7,,,
St. Lucia,1996,,,,,,,27.4,,,
St. Lucia,1995,,,,,,,29.71,,,
St. Lucia,1994,,,,,,,30.79,,,
St. Lucia,1993,,,,,,,33.79,,,
St. Lucia,1992,,,,,,,36.67,,,
St. Lucia,1991,,,,,,,41.22,,,
St. Lucia,1990,,,,,,,43.15,,,
Peru,2020,,,,,,,31.62,,,
Peru,2019,,,,,,,27.14,,,
Peru,2018,,,,,,,27.89,,,
Peru,2017,,,,,,,27.59,,,
Peru,2016,,,,,,,27.2,,,
Peru,2015,,,,,,,27.43,,,
Peru,2014,,,,,,,28.56,,,
Peru,2013,,,,,,,28.35,,,
Peru,2012,,,,,,,30.8,,,
Peru,2011,,,,,,,30.63,,,
Peru,2010,,,,,,,32.17,,,
Peru,2009,,,,,,,32.92,,,
Peru,2008,,,,,,,33.71,,,
Peru,2007,,,,,,,36.05,,,
Peru,2006,,,,,,,38.7,,,
Peru,2005,,,,,,,38.35,,,
Peru,2004,,,,,,,37.83,,,
Peru,2003,,,,,,,40.91,,,
Peru,2002,,,,,,,40.21,,,
Peru,2001,,,,,,,41.23,,,
Peru,2000,,,,,,,38.57,,,
Peru,1999,,,,,,,36.69,,,
Peru,1998,,,,,,,39.38,,,
Peru,1997,,,,,,,31.74,,,
Peru,1996,,,,,,,31.72,,,
Peru,1995,,,,,,,33.28,,,
Peru,1994,,,,,,,35.94,,,
Peru,1993,,,,,,,37.08,,,
Peru,1992,,,,,,,37.31,,,
Peru,1991,,,,,,,39.92,,,
Peru,1990,,,,,,,39.43,,,
Portugal,2020,,,,,,,31.21,,,
Portugal,2019,,,,,,,28.19,,,
Portugal,2018,,,,,,,27.47,,,
Portugal,2017,,,,,,,24.42,,,
Portugal,2016,,,,,,,29.0,,,
Portugal,2015,,,,,,,27.21,,,
Portugal,2014,,,,,,,30.46,,,
Portugal,2013,,,,,,,30.17,,,
Portugal,2012,,,,,,,25.52,,,
Portugal,2011,,,,,,,27.22,,,
Portugal,2010,,,,,,,27.83,,,
Portugal,2009,,,,,,,24.9,,,
Portugal,2008,,,,,,,23.19,,,
Portugal,2007,,,,,,,23.15,,,
Portugal,2006,,,,,,,22.33,,,
Portugal,2005,,,,,,,18.07,,,
Portugal,2004,,,,,,,19.87,,,
Portugal,2003,,,,,,,22.09,,,
Portugal,2002,,,,,,,18.28,,,
Portugal,2001,,,,,,,20.83,,,
Portugal,2000,,,,,,,20.12,,,
Portugal,1999,,,,,,,19.02,,,
Portugal,1998,,,,,,,22.43,,,
Portugal,1997,,,,,,,24.55,,,
Portugal,1996,,,,,,,25.35,,,
Portugal,1995,,,,,,,23.74,,,
Portugal,1994,,,,,,,24.95,,,
Portugal,1993,,,,,,,24.37,,,
Portugal,1992,,,,,,,22.4,,,
Portugal,1991,,,,,,,25.79,,,
Portugal,1990,,,,,,,26.95,,,
Somalia,2020,,,,,,,95.52,,,
Somalia,2019,,,,,,,95.03,,,
Somalia,2018,,,,,,,94.93,,,
Somalia,2017,,,,,,,94.9,,,
Somalia,2016,,,,,,,94.78,,,
Somalia,2015,,,,,,,94.5,,,
Somalia,2014,,,,,,,94.64,,,
Somalia,2013,,,,,,,94.4,,,
Somalia,2012,,,,,,,93.9,,,
Somalia,2011,,,,,,,93.65,,,
Somalia,2010,,,,,,,93.57,,,
Somalia,2009,,,,,,,93.63,,,
Somalia,2008,,,,,,,93.37,,,
Somalia,2007,,,,,,,93.02,,,
Somalia,2006,,,,,,,93.47,,,
Somalia,2005,,,,,,,93.3,,,
Somalia,2004,,,,,,,93.0,,,
Somalia,2003,,,,,,,92.8,,,
Somalia,2002,,,,,,,92.58,,,
Somalia,2001,,,,,,,93.26,,,
Somalia,2000,,,,,,,93.28,,,
Somalia,1999,,,,,,,92.9,,,
Somalia,1998,,,,,,,92.47,,,
Somalia,1997,,,,,,,91.73,,,
Somalia,1996,,,,,,,91.05,,,
Somalia,1995,,,,,,,90.57,,,
Somalia,1994,,,,,,,89.91,,,
Somalia,1993,,,,,,,89.4,,,
Somalia,1992,,,,,,,88.81,,,
Somalia,1991,,,,,,,87.56,,,
Somalia,1990,,,,,,,86.29,,,
Serbia,2020,,,,,,,26.01,,,
Serbia,2019,,,,,,,21.53,,,
Serbia,2018,,,,,,,21.05,,,
Serbia,2017,,,,,,,20.0,,,
Serbia,2016,,,,,,,20.91,,,
Serbia,2015,,,,,,,21.24,,,
Serbia,2014,,,,,,,23.25,,,
Serbia,2013,,,,,,,20.03,,,
Serbia,2012,,,,,,,19.47,,,
Serbia,2011,,,,,,,17.44,,,
Serbia,2010,,,,,,,20.47,,,
Serbia,2009,,,,,,,20.68,,,
Serbia,2008,,,,,,,15.5,,,
Serbia,2007,,,,,,,14.03,,,
Serbia,2006,,,,,,,15.33,,,
Serbia,2005,,,,,,,16.1,,,
Serbia,2004,,,,,,,14.64,,,
Serbia,2003,,,,,,,15.67,,,
Serbia,2002,,,,,,,18.01,,,
Serbia,2001,,,,,,,19.55,,,
Serbia,2000,,,,,,,22.09,,,
Serbia,1999,,,,,,,22.1,,,
Serbia,1998,,,,,,,15.5,,,
Serbia,1997,,,,,,,15.23,,,
Serbia,1996,,,,,,,18.0,,,
Serbia,1995,,,,,,,23.32,,,
Serbia,1994,,,,,,,20.92,,,
Serbia,1993,,,,,,,19.24,,,
Serbia,1992,,,,,,,17.82,,,
Serbia,1991,,,,,,,17.21,,,
Serbia,1990,,,,,,,14.53,,,
Syrian Arab Republic,2020,,,,,,,1.08,,,
Syrian Arab Republic,2019,,,,,,,0.99,,,
Syrian Arab Republic,2018,,,,,,,0.88,,,
Syrian Arab Republic,2017,,,,,,,1.07,,,
Syrian Arab Republic,2016,,,,,,,1.32,,,
Syrian Arab Republic,2015,,,,,,,0.58,,,
Syrian Arab Republic,2014,,,,,,,2.68,,,
Syrian Arab Republic,2013,,,,,,,3.07,,,
Syrian Arab Republic,2012,,,,,,,2.02,,,
Syrian Arab Republic,2011,,,,,,,1.62,,,
Syrian Arab Republic,2010,,,,,,,1.35,,,
Syrian Arab Republic,2009,,,,,,,0.91,,,
Syrian Arab Republic,2008,,,,,,,1.25,,,
Syrian Arab Republic,2007,,,,,,,1.54,,,
Syrian Arab Republic,2006,,,,,,,1.82,,,
Syrian Arab Republic,2005,,,,,,,2.1,,,
Syrian Arab Republic,2004,,,,,,,2.59,,,
Syrian Arab Republic,2003,,,,,,,1.9,,,
Syrian Arab Republic,2002,,,,,,,1.6,,,
Syrian Arab Republic,2001,,,,,,,2.07,,,
Syrian Arab Republic,2000,,,,,,,2.0,,,
Syrian Arab Republic,1999,,,,,,,1.75,,,
Syrian Arab Republic,1998,,,,,,,1.6,,,
Syrian Arab Republic,1997,,,,,,,1.66,,,
Syrian Arab Republic,1996,,,,,,,1.63,,,
Syrian Arab Republic,1995,,,,,,,1.77,,,
Syrian Arab Republic,1994,,,,,,,2.02,,,
Syrian Arab Republic,1993,,,,,,,2.2,,,
Syrian Arab Republic,1992,,,,,,,2.2,,,
Syrian Arab Republic,1991,,,,,,,2.08,,,
Syrian Arab Republic,1990,,,,,,,2.36,,,
Argentina,2020,,,,,,,,92.111,,
Argentina,2019,,,,,,,,91.991,,
Argentina,2018,,,,,,,,91.87,,
Argentina,2017,,,,,,,,91.749,,
Argentina,2016,,,,,,,,91.627,,
Argentina,2015,,,,,,,,91.503,,
Argentina,2014,,,,,,,,91.377,,
Argentina,2013,,,,,,,,91.249,,
Argentina,2012,,,,,,,,91.121,,
Argentina,2011,,,,,,,,90.99,,
Argentina,2010,,,,,,,,90.849,,
Argentina,2009,,,,,,,,90.691,,
Argentina,2008,,,,,,,,90.53,,
Argentina,2007,,,,,,,,90.366,,
Argentina,2006,,,,,,,,90.2,,
Argentina,2005,,,,,,,,90.031,,
Argentina,2004,,,,,,,,89.86,,
Argentina,2003,,,,,,,,89.686,,
Argentina,2002,,,,,,,,89.51,,
Argentina,2001,,,,,,,,89.329,,
Argentina,2000,,,,,,,,89.142,,
Argentina,1999,,,,,,,,88.952,,
Argentina,1998,,,,,,,,88.759,,
Argentina,1997,,,,,,,,88.564,,
Argentina,1996,,,,,,,,88.366,,
Argentina,1995,,,,,,,,88.164,,
Argentina,1994,,,,,,,,87.96,,
Argentina,1993,,,,,,,,87.752,,
Argentina,1992,,,,,,,,87.542,,
Argentina,1991,,,,,,,,87.328,,
Argentina,1990,,,,,,,,86.984,,
Australia,2020,,,,,,,,86.241,,
Australia,2019,,,,,,,,86.124,,
Australia,2018,,,,,,,,86.012,,
Australia,2017,,,,,,,,85.904,,
Australia,2016,,,,,,,,85.8,,
Australia,2015,,,,,,,,85.701,,
Australia,2014,,,,,,,,85.602,,
Australia,2013,,,,,,,,85.502,,
Australia,2012,,,,,,,,85.402,,
Australia,2011,,,,,,,,85.3,,
Australia,2010,,,,,,,,85.182,,
Australia,2009,,,,,,,,85.063,,
Australia,2008,,,,,,,,84.943,,
Australia,2007,,,,,,,,84.822,,
Australia,2006,,,,,,,,84.7,,
Australia,2005,,,,,,,,84.582,,
Australia,2004,,,,,,,,84.463,,
Australia,2003,,,,,,,,84.343,,
Australia,2002,,,,,,,,84.222,,
Australia,2001,,,,,,,,84.1,,
Australia,2000,,,,,,,,84.235,,
Australia,1999,,,,,,,,84.37,,
Australia,1998,,,,,,,,84.503,,
Australia,1997,,,,,,,,84.636,,
Australia,1996,,,,,,,,84.767,,
Australia,1995,,,,,,,,84.898,,
Australia,1994,,,,,,,,85.028,,
Australia,1993,,,,,,,,85.157,,
Australia,1992,,,,,,,,85.285,,
Australia,1991,,,,,,,,85.403,,
Australia,1990,,,,,,,,85.433,,
"Congo, Rep.",2020,,,,,,,,67.829,,
"Congo, Rep.",2019,,,,,,,,67.373,,
"Congo, Rep.",2018,,,,,,,,66.916,,
"Congo, Rep.",2017,,,,,,,,66.459,,
"Congo, Rep.",2016,,,,,,,,66.001,,
"Congo, Rep.",2015,,,,,,,,65.543,,
"Congo, Rep.",2014,,,,,,,,65.085,,
"Congo, Rep.",2013,,,,,,,,64.627,,
"Congo, Rep.",2012,,,,,,,,64.169,,
"Congo, Rep.",2011,,,,,,,,63.712,,
"Congo, Rep.",2010,,,,,,,,63.256,,
"Congo, Rep.",2009,,,,,,,,62.8,,
"Congo, Rep.",2008,,,,,,,,62.346,,
"Congo, Rep.",2007,,,,,,,,61.893,,
"Congo, Rep.",2006,,,,,,,,61.441,,
"Congo, Rep.",2005,,,,,,,,60.988,,
"Congo, Rep.",2004,,,,,,,,60.533,,
"Congo, Rep.",2003,,,,,,,,60.076,,
"Congo, Rep.",2002,,,,,,,,59.617,,
"Congo, Rep.",2001,,,,,,,,59.156,,
"Congo, Rep.",2000,,,,,,,,58.695,,
"Congo, Rep.",1999,,,,,,,,58.231,,
"Congo, Rep.",1998,,,,,,,,57.766,,
"Congo, Rep.",1997,,,,,,,,57.299,,
"Congo, Rep.",1996,,,,,,,,56.832,,
"Congo, Rep.",1995,,,,,,,,56.413,,
"Congo, Rep.",1994,,,,,,,,55.996,,
"Congo, Rep.",1993,,,,,,,,55.58,,
"Congo, Rep.",1992,,,,,,,,55.162,,
"Congo, Rep.",1991,,,,,,,,54.743,,
"Congo, Rep.",1990,,,,,,,,54.324,,
Colombia,2020,,,,,,,,81.425,,
Colombia,2019,,,,,,,,81.104,,
Colombia,2018,,,,,,,,80.778,,
Colombia,2017,,,,,,,,80.446,,
Colombia,2016,,,,,,,,80.108,,
Colombia,2015,,,,,,,,79.764,,
Colombia,2014,,,,,,,,79.415,,
Colombia,2013,,,,,,,,79.061,,
Colombia,2012,,,,,,,,78.701,,
Colombia,2011,,,,,,,,78.335,,
Colombia,2010,,,,,,,,77.964,,
Colombia,2009,,,,,,,,77.587,,
Colombia,2008,,,,,,,,77.204,,
Colombia,2007,,,,,,,,76.816,,
Colombia,2006,,,,,,,,76.423,,
Colombia,2005,,,,,,,,76.024,,
Colombia,2004,,,,,,,,75.62,,
Colombia,2003,,,,,,,,75.211,,
Colombia,2002,,,,,,,,74.797,,
Colombia,2001,,,,,,,,74.379,,
Colombia,2000,,,,,,,,73.957,,
Colombia,1999,,,,,,,,73.53,,
Colombia,1998,,,,,,,,73.098,,
Colombia,1997,,,,,,,,72.662,,
Colombia,1996,,,,,,,,72.223,,
Colombia,1995,,,,,,,,71.777,,
Colombia,1994,,,,,,,,71.328,,
Colombia,1993,,,,,,,,70.874,,
Colombia,1992,,,,,,,,70.415,,
Colombia,1991,,,,,,,,69.949,,
Colombia,1990,,,,,,,,69.481,,
Dominican Republic,2020,,,,,,,,82.54,,
Dominican Republic,2019,,,,,,,,81.828,,
Dominican Republic,2018,,,,,,,,81.074,,
Dominican Republic,2017,,,,,,,,80.277,,
Dominican Republic,2016,,,,,,,,79.436,,
Dominican Republic,2015,,,,,,,,78.566,,
Dominican Republic,2014,,,,,,,,77.67,,
Dominican Republic,2013,,,,,,,,76.749,,
Dominican Republic,2012,,,,,,,,75.802,,
Dominican Republic,2011,,,,,,,,74.827,,
Dominican Republic,2010,,,,,,,,73.753,,
Dominican Republic,2009,,,,,,,,72.542,,
Dominican Republic,2008,,,,,,,,71.3,,
Dominican Republic,2007,,,,,,,,70.02,,
Dominican Republic,2006,,,,,,,,68.71,,
Dominican Republic,2005,,,,,,,,67.37,,
Dominican Republic,2004,,,,,,,,66.003,,
Dominican Republic,2003,,,,,,,,64.605,,
Dominican Republic,2002,,,,,,,,63.371,,
Dominican Republic,2001,,,,,,,,62.565,,
Dominican Republic,2000,,,,,,,,61.753,,
Dominican Republic,1999,,,,,,,,60.933,,
Dominican Republic,1998,,,,,,,,60.107,,
Dominican Republic,1997,,,,,,,,59.276,,
Dominican Republic,1996,,,,,,,,58.441,,
Dominican Republic,1995,,,,,,,,57.598,,
Dominican Republic,1994,,,,,,,,56.752,,
Dominican Republic,1993,,,,,,,,56.037,,
Dominican Republic,1992,,,,,,,,55.767,,
Dominican Republic,1991,,,,,,,,55.497,,
Dominican Republic,1990,,,,,,,,55.226,,
Haiti,2020,,,,,,,,57.088,,
Haiti,2019,,,,,,,,56.192,,
Haiti,2018,,,,,,,,55.278,,
Haiti,2017,,,,,,,,54.346,,
Haiti,2016,,,,,,,,53.396,,
Haiti,2015,,,,,,,,52.427,,
Haiti,2014,,,,,,,,51.444,,
Haiti,2013,,,,,,,,50.46,,
Haiti,2012,,,,,,,,49.477,,
Haiti,2011,,,,,,,,48.492,,
Haiti,2010,,,,,,,,47.509,,
Haiti,2009,,,,,,,,46.528,,
Haiti,2008,,,,,,,,45.551,,
Haiti,2007,,,,,,,,44.574,,
Haiti,2006,,,,,,,,43.604,,
Haiti,2005,,,,,,,,42.638,,
Haiti,2004,,,,,,,,41.679,,
Haiti,2003,,,,,,,,40.645,,
Haiti,2002,,,,,,,,38.935,,
Haiti,2001,,,,,,,,37.251,,
Haiti,2000,,,,,,,,35.6,,
Haiti,1999,,,,,,,,34.992,,
Haiti,1998,,,,,,,,34.389,,
Haiti,1997,,,,,,,,33.792,,
Haiti,1996,,,,,,,,33.2,,
Haiti,1995,,,,,,,,32.59,,
Haiti,1994,,,,,,,,31.987,,
Haiti,1993,,,,,,,,31.39,,
Haiti,1992,,,,,,,,30.8,,
Haiti,1991,,,,,,,,29.641,,
Haiti,1990,,,,,,,,28.51,,
St. Lucia,2020,,,,,,,,18.841,,
St. Lucia,2019,,,,,,,,18.754,,
St. Lucia,2018,,,,,,,,18.678,,
St. Lucia,2017,,,,,,,,18.612,,
St. Lucia,2016,,,,,,,,18.558,,
St. Lucia,2015,,,,,,,,18.515,,
St. Lucia,2014,,,,,,,,18.482,,
St. Lucia,2013,,,,,,,,18.461,,
St. Lucia,2012,,,,,,,,18.45,,
St. Lucia,2011,,,,,,,,18.45,,
St. Lucia,2010,,,,,,,,18.45,,
St. Lucia,2009,,,,,,,,19.213,,
St. Lucia,2008,,,,,,,,20.131,,
St. Lucia,2007,,,,,,,,21.084,,
St. Lucia,2006,,,,,,,,22.068,,
St. Lucia,2005,,,,,,,,23.085,,
St. Lucia,2004,,,,,,,,24.133,,
St. Lucia,2003,,,,,,,,25.216,,
St. Lucia,2002,,,,,,,,26.329,,
St. Lucia,2001,,,,,,,,27.473,,
St. Lucia,2000,,,,,,,,27.774,,
St. Lucia,1999,,,,,,,,27.971,,
St. Lucia,1998,,,,,,,,28.168,,
St. Lucia,1997,,,,,,,,28.366,,
St. Lucia,1996,,,,,,,,28.565,,
St. Lucia,1995,,,,,,,,28.765,,
St. Lucia,1994,,,,,,,,28.965,,
St. Lucia,1993,,,,,,,,29.167,,
St. Lucia,1992,,,,,,,,29.369,,
St. Lucia,1991,,,,,,,,29.572,,
St. Lucia,1990,,,,,,,,29.349,,
Peru,2020,,,,,,,,78.297,,
Peru,2019,,,,,,,,78.099,,
Peru,2018,,,,,,,,77.907,,
Peru,2017,,,,,,,,77.72,,
Peru,2016,,,,,,,,77.539,,
Peru,2015,,,,,,,,77.357,,
Peru,2014,,,,,,,,77.173,,
Peru,2013,,,,,,,,76.989,,
Peru,2012,,,,,,,,76.804,,
Peru,2011,,,,,,,,76.617,,
Peru,2010,,,,,,,,76.43,,
Peru,2009,,,,,,,,76.241,,
Peru,2008,,,,,,,,76.052,,
Peru,2007,,,,,,,,75.803,,
Peru,2006,,,,,,,,75.421,,
Peru,2005,,,,,,,,75.034,,
Peru,2004,,,,,,,,74.644,,
Peru,2003,,,,,,,,74.249,,
Peru,2002,,,,,,,,73.85,,
Peru,2001,,,,,,,,73.448,,
Peru,2000,,,,,,,,73.042,,
Peru,1999,,,,,,,,72.631,,
Peru,1998,,,,,,,,72.216,,
